"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"ACKR4" 83.854801944202 0.183328124450975 0.659464945580759 0.277995253090407 0.78101600267682 0.867140345289551
"ACKR4P1" 3.79922480994971 1.38268668963744 1.82835587613876 0.756245929844623 0.449501759733714 0.61182439670493
"ACLY" 1105.06833335552 -0.423361886801624 0.371838819712206 -1.13856290510306 0.254885507746108 0.420177912331683
"ACMSD" 23.0960731077822 0.739022620142884 1.04968043639367 0.704045340391316 0.481404538026675 0.639020377053051
"ACNATP" 0 NA NA NA NA NA
"ACO1" 1166.97597055468 1.33839194458431 0.427856134204917 3.12813545859624 0.00175919084703649 0.0106967500723232
"ACO2" 988.208421125089 -0.0041668416973002 0.250251860510203 -0.016650592282531 0.986715363336082 0.992539482875499
"ACOD1" 0 NA NA NA NA NA
"ACOT1" 25.00060705222 1.6220875142257 0.838516579631167 1.93447279830674 0.0530550233937534 0.142680424505961
"ACOT11" 1094.968870181 -0.328643862740633 0.372318887075684 -0.882694577548591 0.377401312669422 0.546875346897937
"ACOT12" 1.92166896604349 1.32417872604123 2.66064622721756 0.497690640903441 0.618702105703437 NA
"ACOT13" 303.993008399 0.382876409028632 0.316334595817821 1.21035262690374 0.226143611648998 0.3878442691097
"ACOT2" 142.212188059954 -0.772769013679354 0.450614096453038 -1.71492418848439 0.086359127241924 0.199709899570737
"ACOT4" 19.3322655614099 0.325560482712876 0.968715053335532 0.336074557313721 0.736814644016026 0.836256843417921
"ACOT6" 1.52609519164946 0.875596582115554 2.21317695310045 0.39562881806126 0.692378874375182 NA
"ACOT7" 159.644933481899 -1.53634317872163 0.821369847694024 -1.87046454533835 NA NA
"ACOT8" 229.456197172151 -0.973809284067631 0.976752595117848 -0.99698663605817 0.318770996753907 0.487309277334674
"ACOT9" 709.557342762615 -0.249963241430227 0.268551561582304 -0.930783049472681 0.351965799570178 0.521385295514843
"ACOX1" 995.213188048035 -0.172715504155712 0.439746487602958 -0.392761531984435 0.694495619106694 0.80823837911448
"ACOX2" 173.382655409874 0.184078277775945 0.525712231857765 0.350150265907734 0.726225928951942 0.828984505843847
"ACOX3" 277.030499139169 -0.176038116265724 0.567595934978174 -0.310146893973956 0.756449252979204 0.849641823746752
"ACOXL" 138.007059441638 0.178820279674415 0.485323746016262 0.368455656955271 0.712533503570198 0.819614949099237
"ACP1" 544.94902708894 0.964496350954103 0.397433689782575 2.42681075044683 0.0152321992461707 0.0570145430464284
"ACP2" 540.154286351324 -0.288949184229751 0.43331208615122 -0.666838506159073 0.504875293816521 0.659290620434057
"ACP3" 275.727327634385 -0.438092507464346 0.513667509487808 -0.852871749473079 0.393730429597939 0.561920480692385
"ACP4" 3.21073556079259 2.64100128720192 1.956662377783 1.3497480797859 0.177096804220852 0.327631592963569
"ACP5" 363.507086278943 -0.510712343561472 0.581521950953598 -0.878233990520892 0.379816749519876 0.549337456018919
"ACP6" 266.728532984648 0.659043735088531 0.704364903453354 0.935656691378824 0.349449975684638 0.518892096006553
"ACP7" 80.1049280722092 -1.57023113310807 0.656365733387017 -2.39231125763569 0.0167426369317351 0.0611973304824684
"ACR" 2.80320075729752 2.09672847785567 1.91935252695672 1.0924144722805 0.274650964676487 0.440858353703006
"ACRBP" 25.1905273961478 -0.386799147696753 0.994899430630555 -0.388782158063559 0.697437300356203 0.810148693958773
"ACRP1" 0.114428002363604 0.260273770200844 3.48830798668945 0.0746131853018674 0.940522483014311 NA
"ACRV1" 0.305680445739719 -2.73649412886154 3.50310613949633 -0.781162208592113 0.434707097633547 NA
"ACSBG1" 148.928868217155 1.13966878698388 0.83266491042486 1.36870038921463 0.171092948610438 0.31979553795327
"ACSBG2" 20.2049090444991 2.84098960529801 1.04062565288674 2.73007838833972 0.00633192675092412 0.0289237772019876
"ACSF2" 249.043731386238 -0.108569010483266 0.672635514163996 -0.161408382693269 0.871771764807431 0.924342314198106
"ACSF3" 815.894221754946 0.0949751738519864 0.404670661212626 0.23469745389346 0.81444356404676 0.888865764863127
"ACSL1" 2193.15727173401 1.83427011270397 0.61479447970435 2.98355006958758 0.0028492541332806 0.0156032074055155
"ACSL3" 1298.17660500163 0.827306123912322 0.41160447437802 2.0099541560195 0.0444360411385053 0.125447988368264
"ACSL4" 1797.68541422388 1.22407533054462 0.2915651907725 4.19829036278796 2.68937657778264e-05 0.000369562230078622
"ACSL5" 501.716186566002 2.52147810366132 0.938283333551006 2.68733122874365 0.0072025490202358 0.0320848134304025
"ACSL6" 131.37759434378 0.0316763609981404 0.48727231053117 0.0650075128701862 0.948168018504395 0.971606646158861
"ACSM1" 8.15240592908916 2.90416549309771 1.83696398559838 1.58095940686159 0.113887319570633 0.241309078708311
"ACSM2A" 316.166730252026 0.584509346295282 0.447442605327116 1.306333682435 0.191439107540186 0.345533118968387
"ACSM2B" 131.185460851453 0.584842718614651 0.509245929971135 1.1484484886267 0.250783466369279 0.415658481790279
"ACSM3" 134.789503857321 1.70516921060524 0.754768677426889 2.25919445467504 0.0238712916241422 0.0796191289232677
"ACSM4" 8.2314421415036 1.91943777064076 1.14125831207713 1.68186093396096 0.0925958095739375 0.209647657186428
"ACSM5" 178.995175537276 -1.07702177407983 0.690373852983744 -1.56005585875685 0.118746681525479 0.248315687775199
"ACSM5P1" 6.9569252982597 -2.20455586002969 1.47243633366205 -1.49721642262577 0.134336953511 0.270532725588914
"ACSM6" 71.8832740259829 0.145802864705861 0.75113742596517 0.194109439452458 0.846090190588 0.907848275979084
"ACSS1" 592.875732940784 0.135507700452816 0.546702271809478 0.247863796146872 0.804239792424852 0.882199329986198
"ACSS2" 378.98573946455 0.784193740714512 0.398273134281512 1.96898478258947 0.0489548385767788 0.134524603966702
"ACSS3" 505.755794490635 0.324230652027458 0.382769323859886 0.84706540419144 0.396958667025707 0.564869108214906
"ACTA1" 10.6648609525862 -1.09374166617685 1.26714502310331 -0.863154292709302 0.388052640356559 0.556526044455832
"ACTA2" 1717.37927416121 0.191251295656384 0.540039191005134 0.35414336374444 0.723231445622602 0.827338599785947
"ACTB" 32740.3469828932 -0.247475452107669 0.31293943051149 -0.790809428211646 0.429055207290043 0.594676450635031
"ACTBL2" 7.65925620985383 -2.88016940979726 2.39683042225953 -1.20165756536171 NA NA
"ACTBP1" 0.0572140011818021 -0.429187651971401 3.52403195371485 -0.121788808276546 0.903066277668431 NA
"ACTBP11" 0.0509467409566199 -1.67162581789946 3.51487690579999 -0.475585877599602 0.634369438504774 NA
"ACTBP12" 0 NA NA NA NA NA
"ACTBP14" 0.114428002363604 0.260273770200844 3.48830798668945 0.0746131853018674 0.940522483014311 NA
"ACTBP15" 0.549473546957261 0.611153479867628 3.42899658615842 0.178230996885394 0.858541567437471 NA
"ACTBP2" 0 NA NA NA NA NA
"ACTBP4" 28.0572238502127 5.37290702889674 1.04036023167696 5.16446790765551 2.41123840165047e-07 6.84867271944567e-06
"ACTBP6" 0.452497878135866 1.81897183639432 3.43504482234974 0.529533653988845 0.596435304957595 NA
"ACTBP7" 0 NA NA NA NA NA
"ACTBP8" 0.0509467409566199 -1.67162581789946 3.51487690579999 -0.475585877599602 0.634369438504774 NA
"ACTBP9" 0 NA NA NA NA NA
"ACTC1" 3.5177748978356 1.68033618132329 1.73533820456992 0.96830472405795 0.332892206171812 0.501135349102285
"ACTE1P" 42.9672414812276 -1.75275922757231 0.664965121282045 -2.63586641084725 0.00839227639953813 0.0361177636802052
